Document ID,Document Name,Tactic ID,Tactic Name,Confidence,Suggested Link Type,Match Reasons
36,"Face_Sheet-Admission_Record.pdf",T050,"Prepare landlord pitch presentation deck",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T056,"Offer rent premium if needed (e.g., $100-200 above asking)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T045,"Budget for setup costs ($2,500 furniture/supplies max)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T054,"Show business bank account statements",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T043,"Calculate monthly lease cost vs bed revenue potential",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T058,"Get landlord contact for emergencies",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T074,"Buy sheets, pillows, blankets (skip decorative pillows - they become sleep pillows)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 8% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T069,"Check Goodwill for low-cost furniture",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T070,"Accept furniture donations (post on social media)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T059,"Research seller financing opportunities",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T063,"Connect with Dion Lewis for creative financing training",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T066,"Avoid rental arbitrage long-term (build equity instead)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 8% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T073,"Buy lamps for each bed",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T064,"Calculate down payment needed (traditional)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T072,"Buy dressers/nightstands (1 per resident)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T071,"Buy beds (2 per room for shared rooms)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T065,"Get pre-approved for mortgage",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T076,"Furnish common areas (couch, TV, dining table)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T060,"Research subject-to deals",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T075,"Stage beds with simple decor (Family Dollar $3 wall art)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 8% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T078,"DON'T overspend on decor (residents change/damage items)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T062,"Research lease options",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T077,"Stock kitchen basics (plates, utensils, pots, pans)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T068,"Target upper-class neighborhoods for quality used items",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T079,"Match furnishing level to target demographic income level",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T067,"Source used furniture from Facebook Marketplace",47,supplemental,"Category match: operations → Property Operations | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T061,"Research wrap-around mortgages",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T099,"Establish HVAC maintenance provider",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T101,"Establish electrician emergency contact",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T080,"Install smoke detectors in every room",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T100,"Establish plumbing emergency contact",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T090,"Test all outlets and electrical systems",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T083,"Create fire evacuation plan (post in common areas)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T095,"Set up cable/streaming services (optional)",47,supplemental,"Category match: operations → Property Operations | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T082,"Install fire extinguishers (kitchen, hallways)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T086,"Install security cameras (common areas only, not bedrooms)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T087,"Ensure wheelchair accessibility if serving mobility-limited residents",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 9% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T089,"Secure hazardous materials (cleaning supplies)",47,supplemental,"Category match: operations → Staffing & Resident Care | Description relevance: 10% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T096,"Set up trash collection",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
36,"Face_Sheet-Admission_Record.pdf",T093,"Set up water/sewer in business name",47,supplemental,"Category match: operations → Property Operations | Description relevance: 11% | Ownership context: nonprofit"
